instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
33435906,130609,IREDA26JUN156CE,IREDA,0.0,2026-06-30,156.0,0.01,3450,CE,NFO-OPT,NFO
33437186,130614,IREDA26JUN156PE,IREDA,0.0,2026-06-30,156.0,0.01,3450,PE,NFO-OPT,NFO
11812098,46141,IREDA26JUN154CE,IREDA,0.0,2026-06-30,154.0,0.01,3450,CE,NFO-OPT,NFO
11812354,46142,IREDA26JUN154PE,IREDA,0.0,2026-06-30,154.0,0.01,3450,PE,NFO-OPT,NFO
33435394,130607,IREDA26JUN152CE,IREDA,0.0,2026-06-30,152.0,0.01,3450,CE,NFO-OPT,NFO
33435650,130608,IREDA26JUN152PE,IREDA,0.0,2026-06-30,152.0,0.01,3450,PE,NFO-OPT,NFO
9440258,36876,IREDA26JUN150CE,IREDA,0.0,2026-06-30,150.0,0.01,3450,CE,NFO-OPT,NFO
9440514,36877,IREDA26JUN150PE,IREDA,0.0,2026-06-30,150.0,0.01,3450,PE,NFO-OPT,NFO
27378178,106946,IREDA26JUN149CE,IREDA,0.0,2026-06-30,149.0,0.01,3450,CE,NFO-OPT,NFO
27378434,106947,IREDA26JUN149PE,IREDA,0.0,2026-06-30,149.0,0.01,3450,PE,NFO-OPT,NFO
33434882,130605,IREDA26JUN148CE,IREDA,0.0,2026-06-30,148.0,0.01,3450,CE,NFO-OPT,NFO
33435138,130606,IREDA26JUN148PE,IREDA,0.0,2026-06-30,148.0,0.01,3450,PE,NFO-OPT,NFO
27365634,106897,IREDA26JUN147CE,IREDA,0.0,2026-06-30,147.0,0.01,3450,CE,NFO-OPT,NFO
27377922,106945,IREDA26JUN147PE,IREDA,0.0,2026-06-30,147.0,0.01,3450,PE,NFO-OPT,NFO
9439234,36872,IREDA26JUN146CE,IREDA,0.0,2026-06-30,146.0,0.01,3450,CE,NFO-OPT,NFO
9440002,36875,IREDA26JUN146PE,IREDA,0.0,2026-06-30,146.0,0.01,3450,PE,NFO-OPT,NFO
27354882,106855,IREDA26JUN145CE,IREDA,0.0,2026-06-30,145.0,0.01,3450,CE,NFO-OPT,NFO
27365378,106896,IREDA26JUN145PE,IREDA,0.0,2026-06-30,145.0,0.01,3450,PE,NFO-OPT,NFO
33434370,130603,IREDA26JUN144CE,IREDA,0.0,2026-06-30,144.0,0.01,3450,CE,NFO-OPT,NFO
33434626,130604,IREDA26JUN144PE,IREDA,0.0,2026-06-30,144.0,0.01,3450,PE,NFO-OPT,NFO
27354370,106853,IREDA26JUN143CE,IREDA,0.0,2026-06-30,143.0,0.01,3450,CE,NFO-OPT,NFO
27329538,106756,IREDA26JUN127CE,IREDA,0.0,2026-06-30,127.0,0.01,3450,CE,NFO-OPT,NFO
27329794,106757,IREDA26JUN127PE,IREDA,0.0,2026-06-30,127.0,0.01,3450,PE,NFO-OPT,NFO
33428738,130581,IREDA26JUN126CE,IREDA,0.0,2026-06-30,126.0,0.01,3450,CE,NFO-OPT,NFO
33428994,130582,IREDA26JUN126PE,IREDA,0.0,2026-06-30,126.0,0.01,3450,PE,NFO-OPT,NFO
27329026,106754,IREDA26JUN125CE,IREDA,0.0,2026-06-30,125.0,0.01,3450,CE,NFO-OPT,NFO
27329282,106755,IREDA26JUN125PE,IREDA,0.0,2026-06-30,125.0,0.01,3450,PE,NFO-OPT,NFO
33428226,130579,IREDA26JUN124CE,IREDA,0.0,2026-06-30,124.0,0.01,3450,CE,NFO-OPT,NFO
33428482,130580,IREDA26JUN124PE,IREDA,0.0,2026-06-30,124.0,0.01,3450,PE,NFO-OPT,NFO
27328514,106752,IREDA26JUN123CE,IREDA,0.0,2026-06-30,123.0,0.01,3450,CE,NFO-OPT,NFO
27328770,106753,IREDA26JUN123PE,IREDA,0.0,2026-06-30,123.0,0.01,3450,PE,NFO-OPT,NFO
33427714,130577,IREDA26JUN122CE,IREDA,0.0,2026-06-30,122.0,0.01,3450,CE,NFO-OPT,NFO
33427970,130578,IREDA26JUN122PE,IREDA,0.0,2026-06-30,122.0,0.01,3450,PE,NFO-OPT,NFO
33427202,130575,IREDA26JUN120CE,IREDA,0.0,2026-06-30,120.0,0.01,3450,CE,NFO-OPT,NFO
33427458,130576,IREDA26JUN120PE,IREDA,0.0,2026-06-30,120.0,0.01,3450,PE,NFO-OPT,NFO
33426690,130573,IREDA26JUN118CE,IREDA,0.0,2026-06-30,118.0,0.01,3450,CE,NFO-OPT,NFO
33426946,130574,IREDA26JUN118PE,IREDA,0.0,2026-06-30,118.0,0.01,3450,PE,NFO-OPT,NFO
33426178,130571,IREDA26JUN116CE,IREDA,0.0,2026-06-30,116.0,0.01,3450,CE,NFO-OPT,NFO
33425666,130569,IREDA26JUN114CE,IREDA,0.0,2026-06-30,114.0,0.01,3450,CE,NFO-OPT,NFO
33424898,130566,IREDA26JUN110PE,IREDA,0.0,2026-06-30,110.0,0.01,3450,PE,NFO-OPT,NFO
33419522,130545,IREDA26JUN96PE,IREDA,0.0,2026-06-30,96.0,0.01,3450,PE,NFO-OPT,NFO
27412738,107081,IREDA26JUL120CE,IREDA,0.0,2026-07-28,120.0,0.01,4525,CE,NFO-OPT,NFO
27412994,107082,IREDA26JUL120PE,IREDA,0.0,2026-07-28,120.0,0.01,4525,PE,NFO-OPT,NFO
27413762,107085,IREDA26JUL124CE,IREDA,0.0,2026-07-28,124.0,0.01,4525,CE,NFO-OPT,NFO
27414018,107086,IREDA26JUL124PE,IREDA,0.0,2026-07-28,124.0,0.01,4525,PE,NFO-OPT,NFO
27425026,107129,IREDA26JUL126CE,IREDA,0.0,2026-07-28,126.0,0.01,4525,CE,NFO-OPT,NFO
27425282,107130,IREDA26JUL126PE,IREDA,0.0,2026-07-28,126.0,0.01,4525,PE,NFO-OPT,NFO
27425538,107131,IREDA26JUL128CE,IREDA,0.0,2026-07-28,128.0,0.01,4525,CE,NFO-OPT,NFO
27425794,107132,IREDA26JUL128PE,IREDA,0.0,2026-07-28,128.0,0.01,4525,PE,NFO-OPT,NFO
27426818,107136,IREDA26JUL130CE,IREDA,0.0,2026-07-28,130.0,0.01,4525,CE,NFO-OPT,NFO
27427074,107137,IREDA26JUL130PE,IREDA,0.0,2026-07-28,130.0,0.01,4525,PE,NFO-OPT,NFO
27428866,107144,IREDA26JUL132CE,IREDA,0.0,2026-07-28,132.0,0.01,4525,CE,NFO-OPT,NFO
27429122,107145,IREDA26JUL132PE,IREDA,0.0,2026-07-28,132.0,0.01,4525,PE,NFO-OPT,NFO
27429890,107148,IREDA26JUL134CE,IREDA,0.0,2026-07-28,134.0,0.01,4525,CE,NFO-OPT,NFO
27430146,107149,IREDA26JUL134PE,IREDA,0.0,2026-07-28,134.0,0.01,4525,PE,NFO-OPT,NFO
27430402,107150,IREDA26JUL136CE,IREDA,0.0,2026-07-28,136.0,0.01,4525,CE,NFO-OPT,NFO
27430914,107152,IREDA26JUL136PE,IREDA,0.0,2026-07-28,136.0,0.01,4525,PE,NFO-OPT,NFO
27431426,107154,IREDA26JUL138CE,IREDA,0.0,2026-07-28,138.0,0.01,4525,CE,NFO-OPT,NFO
27431682,107155,IREDA26JUL138PE,IREDA,0.0,2026-07-28,138.0,0.01,4525,PE,NFO-OPT,NFO
27432194,107157,IREDA26JUL140CE,IREDA,0.0,2026-07-28,140.0,0.01,4525,CE,NFO-OPT,NFO
27432962,107160,IREDA26JUL140PE,IREDA,0.0,2026-07-28,140.0,0.01,4525,PE,NFO-OPT,NFO
27433218,107161,IREDA26JUL142CE,IREDA,0.0,2026-07-28,142.0,0.01,4525,CE,NFO-OPT,NFO
27433986,107164,IREDA26JUL142PE,IREDA,0.0,2026-07-28,142.0,0.01,4525,PE,NFO-OPT,NFO
27434242,107165,IREDA26JUL144CE,IREDA,0.0,2026-07-28,144.0,0.01,4525,CE,NFO-OPT,NFO
27435010,107168,IREDA26JUL144PE,IREDA,0.0,2026-07-28,144.0,0.01,4525,PE,NFO-OPT,NFO
27435266,107169,IREDA26JUL146CE,IREDA,0.0,2026-07-28,146.0,0.01,4525,CE,NFO-OPT,NFO
27435522,107170,IREDA26JUL146PE,IREDA,0.0,2026-07-28,146.0,0.01,4525,PE,NFO-OPT,NFO
27435778,107171,IREDA26JUL148CE,IREDA,0.0,2026-07-28,148.0,0.01,4525,CE,NFO-OPT,NFO
27436034,107172,IREDA26JUL148PE,IREDA,0.0,2026-07-28,148.0,0.01,4525,PE,NFO-OPT,NFO
27436290,107173,IREDA26JUL150CE,IREDA,0.0,2026-07-28,150.0,0.01,4525,CE,NFO-OPT,NFO
27437058,107176,IREDA26JUL150PE,IREDA,0.0,2026-07-28,150.0,0.01,4525,PE,NFO-OPT,NFO
27437314,107177,IREDA26JUL152CE,IREDA,0.0,2026-07-28,152.0,0.01,4525,CE,NFO-OPT,NFO
27437570,107178,IREDA26JUL152PE,IREDA,0.0,2026-07-28,152.0,0.01,4525,PE,NFO-OPT,NFO
33513474,130912,IRFC26MAY107CE,IRFC,0.0,2026-05-26,107.0,0.01,4250,CE,NFO-OPT,NFO
33513730,130913,IRFC26MAY107PE,IRFC,0.0,2026-05-26,107.0,0.01,4250,PE,NFO-OPT,NFO
30055682,117405,IRFC26MAY108CE,IRFC,0.0,2026-05-26,108.0,0.01,4250,CE,NFO-OPT,NFO
30055938,117406,IRFC26MAY108PE,IRFC,0.0,2026-05-26,108.0,0.01,4250,PE,NFO-OPT,NFO
30055170,117403,IRFC26MAY106CE,IRFC,0.0,2026-05-26,106.0,0.01,4250,CE,NFO-OPT,NFO
30055426,117404,IRFC26MAY106PE,IRFC,0.0,2026-05-26,106.0,0.01,4250,PE,NFO-OPT,NFO
33513986,130914,IRFC26MAY109CE,IRFC,0.0,2026-05-26,109.0,0.01,4250,CE,NFO-OPT,NFO
33514242,130915,IRFC26MAY109PE,IRFC,0.0,2026-05-26,109.0,0.01,4250,PE,NFO-OPT,NFO
33512962,130910,IRFC26MAY105CE,IRFC,0.0,2026-05-26,105.0,0.01,4250,CE,NFO-OPT,NFO
33513218,130911,IRFC26MAY105PE,IRFC,0.0,2026-05-26,105.0,0.01,4250,PE,NFO-OPT,NFO
30056194,117407,IRFC26MAY110CE,IRFC,0.0,2026-05-26,110.0,0.01,4250,CE,NFO-OPT,NFO
30056450,117408,IRFC26MAY110PE,IRFC,0.0,2026-05-26,110.0,0.01,4250,PE,NFO-OPT,NFO
30054658,117401,IRFC26MAY104CE,IRFC,0.0,2026-05-26,104.0,0.01,4250,CE,NFO-OPT,NFO
30054914,117402,IRFC26MAY104PE,IRFC,0.0,2026-05-26,104.0,0.01,4250,PE,NFO-OPT,NFO
33514498,130916,IRFC26MAY111CE,IRFC,0.0,2026-05-26,111.0,0.01,4250,CE,NFO-OPT,NFO
33514754,130917,IRFC26MAY111PE,IRFC,0.0,2026-05-26,111.0,0.01,4250,PE,NFO-OPT,NFO
33512450,130908,IRFC26MAY103CE,IRFC,0.0,2026-05-26,103.0,0.01,4250,CE,NFO-OPT,NFO
33512706,130909,IRFC26MAY103PE,IRFC,0.0,2026-05-26,103.0,0.01,4250,PE,NFO-OPT,NFO
30057218,117411,IRFC26MAY112CE,IRFC,0.0,2026-05-26,112.0,0.01,4250,CE,NFO-OPT,NFO
30057474,117412,IRFC26MAY112PE,IRFC,0.0,2026-05-26,112.0,0.01,4250,PE,NFO-OPT,NFO
30054146,117399,IRFC26MAY102CE,IRFC,0.0,2026-05-26,102.0,0.01,4250,CE,NFO-OPT,NFO
30054402,117400,IRFC26MAY102PE,IRFC,0.0,2026-05-26,102.0,0.01,4250,PE,NFO-OPT,NFO
33515010,130918,IRFC26MAY113CE,IRFC,0.0,2026-05-26,113.0,0.01,4250,CE,NFO-OPT,NFO
33515266,130919,IRFC26MAY113PE,IRFC,0.0,2026-05-26,113.0,0.01,4250,PE,NFO-OPT,NFO
33511938,130906,IRFC26MAY101CE,IRFC,0.0,2026-05-26,101.0,0.01,4250,CE,NFO-OPT,NFO
33512194,130907,IRFC26MAY101PE,IRFC,0.0,2026-05-26,101.0,0.01,4250,PE,NFO-OPT,NFO
30059010,117418,IRFC26MAY114CE,IRFC,0.0,2026-05-26,114.0,0.01,4250,CE,NFO-OPT,NFO
30059266,117419,IRFC26MAY114PE,IRFC,0.0,2026-05-26,114.0,0.01,4250,PE,NFO-OPT,NFO
30053634,117397,IRFC26MAY100CE,IRFC,0.0,2026-05-26,100.0,0.01,4250,CE,NFO-OPT,NFO
30053890,117398,IRFC26MAY100PE,IRFC,0.0,2026-05-26,100.0,0.01,4250,PE,NFO-OPT,NFO
33515778,130921,IRFC26MAY115PE,IRFC,0.0,2026-05-26,115.0,0.01,4250,PE,NFO-OPT,NFO
30060546,117424,IRFC26MAY120CE,IRFC,0.0,2026-05-26,120.0,0.01,4250,CE,NFO-OPT,NFO
30060802,117425,IRFC26MAY120PE,IRFC,0.0,2026-05-26,120.0,0.01,4250,PE,NFO-OPT,NFO
30060034,117422,IRFC26MAY118CE,IRFC,0.0,2026-05-26,118.0,0.01,4250,CE,NFO-OPT,NFO
30060290,117423,IRFC26MAY118PE,IRFC,0.0,2026-05-26,118.0,0.01,4250,PE,NFO-OPT,NFO
33516034,130922,IRFC26MAY117CE,IRFC,0.0,2026-05-26,117.0,0.01,4250,CE,NFO-OPT,NFO
33516290,130923,IRFC26MAY117PE,IRFC,0.0,2026-05-26,117.0,0.01,4250,PE,NFO-OPT,NFO
30059522,117420,IRFC26MAY116CE,IRFC,0.0,2026-05-26,116.0,0.01,4250,CE,NFO-OPT,NFO
30059778,117421,IRFC26MAY116PE,IRFC,0.0,2026-05-26,116.0,0.01,4250,PE,NFO-OPT,NFO
33515522,130920,IRFC26MAY115CE,IRFC,0.0,2026-05-26,115.0,0.01,4250,CE,NFO-OPT,NFO
33509890,130898,IRFC26MAY99CE,IRFC,0.0,2026-05-26,99.0,0.01,4250,CE,NFO-OPT,NFO
33510146,130899,IRFC26MAY99PE,IRFC,0.0,2026-05-26,99.0,0.01,4250,PE,NFO-OPT,NFO
30053122,117395,IRFC26MAY98CE,IRFC,0.0,2026-05-26,98.0,0.01,4250,CE,NFO-OPT,NFO
30053378,117396,IRFC26MAY98PE,IRFC,0.0,2026-05-26,98.0,0.01,4250,PE,NFO-OPT,NFO
33509378,130896,IRFC26MAY97CE,IRFC,0.0,2026-05-26,97.0,0.01,4250,CE,NFO-OPT,NFO
33509634,130897,IRFC26MAY97PE,IRFC,0.0,2026-05-26,97.0,0.01,4250,PE,NFO-OPT,NFO
30052610,117393,IRFC26MAY96CE,IRFC,0.0,2026-05-26,96.0,0.01,4250,CE,NFO-OPT,NFO
30052866,117394,IRFC26MAY96PE,IRFC,0.0,2026-05-26,96.0,0.01,4250,PE,NFO-OPT,NFO
33505282,130880,IRFC26MAY95CE,IRFC,0.0,2026-05-26,95.0,0.01,4250,CE,NFO-OPT,NFO
33505538,130881,IRFC26MAY95PE,IRFC,0.0,2026-05-26,95.0,0.01,4250,PE,NFO-OPT,NFO
30052098,117391,IRFC26MAY94CE,IRFC,0.0,2026-05-26,94.0,0.01,4250,CE,NFO-OPT,NFO
30052354,117392,IRFC26MAY94PE,IRFC,0.0,2026-05-26,94.0,0.01,4250,PE,NFO-OPT,NFO
33505026,130879,IRFC26MAY93PE,IRFC,0.0,2026-05-26,93.0,0.01,4250,PE,NFO-OPT,NFO
30051586,117389,IRFC26MAY92CE,IRFC,0.0,2026-05-26,92.0,0.01,4250,CE,NFO-OPT,NFO
30051842,117390,IRFC26MAY92PE,IRFC,0.0,2026-05-26,92.0,0.01,4250,PE,NFO-OPT,NFO
33503490,130873,IRFC26MAY91PE,IRFC,0.0,2026-05-26,91.0,0.01,4250,PE,NFO-OPT,NFO
30051074,117387,IRFC26MAY90CE,IRFC,0.0,2026-05-26,90.0,0.01,4250,CE,NFO-OPT,NFO
30051330,117388,IRFC26MAY90PE,IRFC,0.0,2026-05-26,90.0,0.01,4250,PE,NFO-OPT,NFO
33502978,130871,IRFC26MAY89PE,IRFC,0.0,2026-05-26,89.0,0.01,4250,PE,NFO-OPT,NFO
30050818,117386,IRFC26MAY88PE,IRFC,0.0,2026-05-26,88.0,0.01,4250,PE,NFO-OPT,NFO
30049794,117382,IRFC26MAY84PE,IRFC,0.0,2026-05-26,84.0,0.01,4250,PE,NFO-OPT,NFO
30048514,117377,IRFC26MAY80CE,IRFC,0.0,2026-05-26,80.0,0.01,4250,CE,NFO-OPT,NFO
30048770,117378,IRFC26MAY80PE,IRFC,0.0,2026-05-26,80.0,0.01,4250,PE,NFO-OPT,NFO
30048258,117376,IRFC26MAY78PE,IRFC,0.0,2026-05-26,78.0,0.01,4250,PE,NFO-OPT,NFO
27484674,107362,IRFC26JUN107CE,IRFC,0.0,2026-06-30,107.0,0.01,4250,CE,NFO-OPT,NFO
27484930,107363,IRFC26JUN107PE,IRFC,0.0,2026-06-30,107.0,0.01,4250,PE,NFO-OPT,NFO
33558786,131089,IRFC26JUN108CE,IRFC,0.0,2026-06-30,108.0,0.01,4250,CE,NFO-OPT,NFO
33559042,131090,IRFC26JUN108PE,IRFC,0.0,2026-06-30,108.0,0.01,4250,PE,NFO-OPT,NFO
33558274,131087,IRFC26JUN106CE,IRFC,0.0,2026-06-30,106.0,0.01,4250,CE,NFO-OPT,NFO
33558530,131088,IRFC26JUN106PE,IRFC,0.0,2026-06-30,106.0,0.01,4250,PE,NFO-OPT,NFO
27485186,107364,IRFC26JUN109CE,IRFC,0.0,2026-06-30,109.0,0.01,4250,CE,NFO-OPT,NFO
27485954,107367,IRFC26JUN109PE,IRFC,0.0,2026-06-30,109.0,0.01,4250,PE,NFO-OPT,NFO
27483650,107358,IRFC26JUN105CE,IRFC,0.0,2026-06-30,105.0,0.01,4250,CE,NFO-OPT,NFO
27484418,107361,IRFC26JUN105PE,IRFC,0.0,2026-06-30,105.0,0.01,4250,PE,NFO-OPT,NFO
33559810,131093,IRFC26JUN110CE,IRFC,0.0,2026-06-30,110.0,0.01,4250,CE,NFO-OPT,NFO
33560066,131094,IRFC26JUN110PE,IRFC,0.0,2026-06-30,110.0,0.01,4250,PE,NFO-OPT,NFO
33557762,131085,IRFC26JUN104CE,IRFC,0.0,2026-06-30,104.0,0.01,4250,CE,NFO-OPT,NFO
33558018,131086,IRFC26JUN104PE,IRFC,0.0,2026-06-30,104.0,0.01,4250,PE,NFO-OPT,NFO
27486210,107368,IRFC26JUN111CE,IRFC,0.0,2026-06-30,111.0,0.01,4250,CE,NFO-OPT,NFO
27486466,107369,IRFC26JUN111PE,IRFC,0.0,2026-06-30,111.0,0.01,4250,PE,NFO-OPT,NFO
27483138,107356,IRFC26JUN103CE,IRFC,0.0,2026-06-30,103.0,0.01,4250,CE,NFO-OPT,NFO
27483394,107357,IRFC26JUN103PE,IRFC,0.0,2026-06-30,103.0,0.01,4250,PE,NFO-OPT,NFO
33563650,131108,IRFC26JUN112CE,IRFC,0.0,2026-06-30,112.0,0.01,4250,CE,NFO-OPT,NFO
33563906,131109,IRFC26JUN112PE,IRFC,0.0,2026-06-30,112.0,0.01,4250,PE,NFO-OPT,NFO
33557250,131083,IRFC26JUN102CE,IRFC,0.0,2026-06-30,102.0,0.01,4250,CE,NFO-OPT,NFO
33557506,131084,IRFC26JUN102PE,IRFC,0.0,2026-06-30,102.0,0.01,4250,PE,NFO-OPT,NFO
27486722,107370,IRFC26JUN113CE,IRFC,0.0,2026-06-30,113.0,0.01,4250,CE,NFO-OPT,NFO
27486978,107371,IRFC26JUN113PE,IRFC,0.0,2026-06-30,113.0,0.01,4250,PE,NFO-OPT,NFO
27479810,107343,IRFC26JUN101CE,IRFC,0.0,2026-06-30,101.0,0.01,4250,CE,NFO-OPT,NFO
27480066,107344,IRFC26JUN101PE,IRFC,0.0,2026-06-30,101.0,0.01,4250,PE,NFO-OPT,NFO
33569538,131131,IRFC26JUN114CE,IRFC,0.0,2026-06-30,114.0,0.01,4250,CE,NFO-OPT,NFO
33579010,131168,IRFC26JUN114PE,IRFC,0.0,2026-06-30,114.0,0.01,4250,PE,NFO-OPT,NFO
33556738,131081,IRFC26JUN100CE,IRFC,0.0,2026-06-30,100.0,0.01,4250,CE,NFO-OPT,NFO
33556994,131082,IRFC26JUN100PE,IRFC,0.0,2026-06-30,100.0,0.01,4250,PE,NFO-OPT,NFO
27487490,107373,IRFC26JUN115PE,IRFC,0.0,2026-06-30,115.0,0.01,4250,PE,NFO-OPT,NFO
33588738,131206,IRFC26JUN120CE,IRFC,0.0,2026-06-30,120.0,0.01,4250,CE,NFO-OPT,NFO
33588994,131207,IRFC26JUN120PE,IRFC,0.0,2026-06-30,120.0,0.01,4250,PE,NFO-OPT,NFO
33587970,131203,IRFC26JUN118CE,IRFC,0.0,2026-06-30,118.0,0.01,4250,CE,NFO-OPT,NFO
33588226,131204,IRFC26JUN118PE,IRFC,0.0,2026-06-30,118.0,0.01,4250,PE,NFO-OPT,NFO
27488258,107376,IRFC26JUN117CE,IRFC,0.0,2026-06-30,117.0,0.01,4250,CE,NFO-OPT,NFO
27488514,107377,IRFC26JUN117PE,IRFC,0.0,2026-06-30,117.0,0.01,4250,PE,NFO-OPT,NFO
33579266,131169,IRFC26JUN116CE,IRFC,0.0,2026-06-30,116.0,0.01,4250,CE,NFO-OPT,NFO
33587714,131202,IRFC26JUN116PE,IRFC,0.0,2026-06-30,116.0,0.01,4250,PE,NFO-OPT,NFO
27487234,107372,IRFC26JUN115CE,IRFC,0.0,2026-06-30,115.0,0.01,4250,CE,NFO-OPT,NFO
27454722,107245,IRFC26JUN99CE,IRFC,0.0,2026-06-30,99.0,0.01,4250,CE,NFO-OPT,NFO
27457538,107256,IRFC26JUN99PE,IRFC,0.0,2026-06-30,99.0,0.01,4250,PE,NFO-OPT,NFO
33556226,131079,IRFC26JUN98CE,IRFC,0.0,2026-06-30,98.0,0.01,4250,CE,NFO-OPT,NFO
33556482,131080,IRFC26JUN98PE,IRFC,0.0,2026-06-30,98.0,0.01,4250,PE,NFO-OPT,NFO
27454210,107243,IRFC26JUN97CE,IRFC,0.0,2026-06-30,97.0,0.01,4250,CE,NFO-OPT,NFO
27454466,107244,IRFC26JUN97PE,IRFC,0.0,2026-06-30,97.0,0.01,4250,PE,NFO-OPT,NFO
33555714,131077,IRFC26JUN96CE,IRFC,0.0,2026-06-30,96.0,0.01,4250,CE,NFO-OPT,NFO
33555970,131078,IRFC26JUN96PE,IRFC,0.0,2026-06-30,96.0,0.01,4250,PE,NFO-OPT,NFO
27453698,107241,IRFC26JUN95CE,IRFC,0.0,2026-06-30,95.0,0.01,4250,CE,NFO-OPT,NFO
27453954,107242,IRFC26JUN95PE,IRFC,0.0,2026-06-30,95.0,0.01,4250,PE,NFO-OPT,NFO
33555202,131075,IRFC26JUN94CE,IRFC,0.0,2026-06-30,94.0,0.01,4250,CE,NFO-OPT,NFO
33555458,131076,IRFC26JUN94PE,IRFC,0.0,2026-06-30,94.0,0.01,4250,PE,NFO-OPT,NFO
33554690,131073,IRFC26JUN92CE,IRFC,0.0,2026-06-30,92.0,0.01,4250,CE,NFO-OPT,NFO
33554946,131074,IRFC26JUN92PE,IRFC,0.0,2026-06-30,92.0,0.01,4250,PE,NFO-OPT,NFO
33554178,131071,IRFC26JUN90CE,IRFC,0.0,2026-06-30,90.0,0.01,4250,CE,NFO-OPT,NFO
33554434,131072,IRFC26JUN90PE,IRFC,0.0,2026-06-30,90.0,0.01,4250,PE,NFO-OPT,NFO
27551490,107623,IRFC26JUL108CE,IRFC,0.0,2026-07-28,108.0,0.01,5425,CE,NFO-OPT,NFO
27551746,107624,IRFC26JUL108PE,IRFC,0.0,2026-07-28,108.0,0.01,5425,PE,NFO-OPT,NFO
27550978,107621,IRFC26JUL106CE,IRFC,0.0,2026-07-28,106.0,0.01,5425,CE,NFO-OPT,NFO
27551234,107622,IRFC26JUL106PE,IRFC,0.0,2026-07-28,106.0,0.01,5425,PE,NFO-OPT,NFO
27552002,107625,IRFC26JUL110CE,IRFC,0.0,2026-07-28,110.0,0.01,5425,CE,NFO-OPT,NFO
27552258,107626,IRFC26JUL110PE,IRFC,0.0,2026-07-28,110.0,0.01,5425,PE,NFO-OPT,NFO
27550466,107619,IRFC26JUL104CE,IRFC,0.0,2026-07-28,104.0,0.01,5425,CE,NFO-OPT,NFO
27550722,107620,IRFC26JUL104PE,IRFC,0.0,2026-07-28,104.0,0.01,5425,PE,NFO-OPT,NFO
27552514,107627,IRFC26JUL112CE,IRFC,0.0,2026-07-28,112.0,0.01,5425,CE,NFO-OPT,NFO
27552770,107628,IRFC26JUL112PE,IRFC,0.0,2026-07-28,112.0,0.01,5425,PE,NFO-OPT,NFO
27549954,107617,IRFC26JUL102CE,IRFC,0.0,2026-07-28,102.0,0.01,5425,CE,NFO-OPT,NFO
27550210,107618,IRFC26JUL102PE,IRFC,0.0,2026-07-28,102.0,0.01,5425,PE,NFO-OPT,NFO
27553026,107629,IRFC26JUL114CE,IRFC,0.0,2026-07-28,114.0,0.01,5425,CE,NFO-OPT,NFO
27553282,107630,IRFC26JUL114PE,IRFC,0.0,2026-07-28,114.0,0.01,5425,PE,NFO-OPT,NFO
27548930,107613,IRFC26JUL100CE,IRFC,0.0,2026-07-28,100.0,0.01,5425,CE,NFO-OPT,NFO
27549186,107614,IRFC26JUL100PE,IRFC,0.0,2026-07-28,100.0,0.01,5425,PE,NFO-OPT,NFO
27553538,107631,IRFC26JUL116CE,IRFC,0.0,2026-07-28,116.0,0.01,5425,CE,NFO-OPT,NFO
27553794,107632,IRFC26JUL116PE,IRFC,0.0,2026-07-28,116.0,0.01,5425,PE,NFO-OPT,NFO
27546114,107602,IRFC26JUL98CE,IRFC,0.0,2026-07-28,98.0,0.01,5425,CE,NFO-OPT,NFO
27546370,107603,IRFC26JUL98PE,IRFC,0.0,2026-07-28,98.0,0.01,5425,PE,NFO-OPT,NFO
27544834,107597,IRFC26JUL96CE,IRFC,0.0,2026-07-28,96.0,0.01,5425,CE,NFO-OPT,NFO
27545090,107598,IRFC26JUL96PE,IRFC,0.0,2026-07-28,96.0,0.01,5425,PE,NFO-OPT,NFO
27554562,107635,IRFC26JUL120CE,IRFC,0.0,2026-07-28,120.0,0.01,5425,CE,NFO-OPT,NFO
27554818,107636,IRFC26JUL120PE,IRFC,0.0,2026-07-28,120.0,0.01,5425,PE,NFO-OPT,NFO
27544322,107595,IRFC26JUL94CE,IRFC,0.0,2026-07-28,94.0,0.01,5425,CE,NFO-OPT,NFO
27544578,107596,IRFC26JUL94PE,IRFC,0.0,2026-07-28,94.0,0.01,5425,PE,NFO-OPT,NFO
27556098,107641,IRFC26JUL124CE,IRFC,0.0,2026-07-28,124.0,0.01,5425,CE,NFO-OPT,NFO
27556354,107642,IRFC26JUL124PE,IRFC,0.0,2026-07-28,124.0,0.01,5425,PE,NFO-OPT,NFO
27543810,107593,IRFC26JUL92CE,IRFC,0.0,2026-07-28,92.0,0.01,5425,CE,NFO-OPT,NFO
27544066,107594,IRFC26JUL92PE,IRFC,0.0,2026-07-28,92.0,0.01,5425,PE,NFO-OPT,NFO
27542786,107589,IRFC26JUL88CE,IRFC,0.0,2026-07-28,88.0,0.01,5425,CE,NFO-OPT,NFO
27543042,107590,IRFC26JUL88PE,IRFC,0.0,2026-07-28,88.0,0.01,5425,PE,NFO-OPT,NFO
30188290,117923,ITC26MAY310CE,ITC,0.0,2026-05-26,310.0,0.05,1600,CE,NFO-OPT,NFO
30188546,117924,ITC26MAY310PE,ITC,0.0,2026-05-26,310.0,0.05,1600,PE,NFO-OPT,NFO
33627650,131358,ITC26MAY307.5CE,ITC,0.0,2026-05-26,307.5,0.05,1600,CE,NFO-OPT,NFO
