instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
288832005,1128250,SENSEX2660475600PE,SENSEX,0.0,2026-06-04,75600.0,0.05,20,PE,BFO-OPT,BFO
288832517,1128252,SENSEX2660477900PE,SENSEX,0.0,2026-06-04,77900.0,0.05,20,PE,BFO-OPT,BFO
288833541,1128256,SENSEX2660471900PE,SENSEX,0.0,2026-06-04,71900.0,0.05,20,PE,BFO-OPT,BFO
288834309,1128259,SENSEX2660481000PE,SENSEX,0.0,2026-06-04,81000.0,0.05,20,PE,BFO-OPT,BFO
288834821,1128261,SENSEX2660483300PE,SENSEX,0.0,2026-06-04,83300.0,0.05,20,PE,BFO-OPT,BFO
288835333,1128263,SENSEX2660481900PE,SENSEX,0.0,2026-06-04,81900.0,0.05,20,PE,BFO-OPT,BFO
288836613,1128268,SENSEX2660479200CE,SENSEX,0.0,2026-06-04,79200.0,0.05,20,CE,BFO-OPT,BFO
288839429,1128279,SENSEX2660473200CE,SENSEX,0.0,2026-06-04,73200.0,0.05,20,CE,BFO-OPT,BFO
288839685,1128280,SENSEX2660475500CE,SENSEX,0.0,2026-06-04,75500.0,0.05,20,CE,BFO-OPT,BFO
288839941,1128281,SENSEX2660477800CE,SENSEX,0.0,2026-06-04,77800.0,0.05,20,CE,BFO-OPT,BFO
288840453,1128283,SENSEX2660471800CE,SENSEX,0.0,2026-06-04,71800.0,0.05,20,CE,BFO-OPT,BFO
288840965,1128285,SENSEX2660483200CE,SENSEX,0.0,2026-06-04,83200.0,0.05,20,CE,BFO-OPT,BFO
288842501,1128291,SENSEX2660481800CE,SENSEX,0.0,2026-06-04,81800.0,0.05,20,CE,BFO-OPT,BFO
288844037,1128297,SENSEX2660477200PE,SENSEX,0.0,2026-06-04,77200.0,0.05,20,PE,BFO-OPT,BFO
288844549,1128299,SENSEX2660479500PE,SENSEX,0.0,2026-06-04,79500.0,0.05,20,PE,BFO-OPT,BFO
288846853,1128308,SENSEX2660471200PE,SENSEX,0.0,2026-06-04,71200.0,0.05,20,PE,BFO-OPT,BFO
288847365,1128310,SENSEX2660473500PE,SENSEX,0.0,2026-06-04,73500.0,0.05,20,PE,BFO-OPT,BFO
288847621,1128311,SENSEX2660475800PE,SENSEX,0.0,2026-06-04,75800.0,0.05,20,PE,BFO-OPT,BFO
288849669,1128319,SENSEX2660478800CE,SENSEX,0.0,2026-06-04,78800.0,0.05,20,CE,BFO-OPT,BFO
288850437,1128322,SENSEX2660481200PE,SENSEX,0.0,2026-06-04,81200.0,0.05,20,PE,BFO-OPT,BFO
288850693,1128323,SENSEX2660483500PE,SENSEX,0.0,2026-06-04,83500.0,0.05,20,PE,BFO-OPT,BFO
288851205,1128325,SENSEX2660472800CE,SENSEX,0.0,2026-06-04,72800.0,0.05,20,CE,BFO-OPT,BFO
288855045,1128340,SENSEX2660477100CE,SENSEX,0.0,2026-06-04,77100.0,0.05,20,CE,BFO-OPT,BFO
288855301,1128341,SENSEX2660479400CE,SENSEX,0.0,2026-06-04,79400.0,0.05,20,CE,BFO-OPT,BFO
288855557,1128342,SENSEX2660471100CE,SENSEX,0.0,2026-06-04,71100.0,0.05,20,CE,BFO-OPT,BFO
288856325,1128345,SENSEX2660473400CE,SENSEX,0.0,2026-06-04,73400.0,0.05,20,CE,BFO-OPT,BFO
288856581,1128346,SENSEX2660475700CE,SENSEX,0.0,2026-06-04,75700.0,0.05,20,CE,BFO-OPT,BFO
288857605,1128350,SENSEX2660481100CE,SENSEX,0.0,2026-06-04,81100.0,0.05,20,CE,BFO-OPT,BFO
288858373,1128353,SENSEX2660483400CE,SENSEX,0.0,2026-06-04,83400.0,0.05,20,CE,BFO-OPT,BFO
288861957,1128367,SENSEX2660475100PE,SENSEX,0.0,2026-06-04,75100.0,0.05,20,PE,BFO-OPT,BFO
288862213,1128368,SENSEX2660477400PE,SENSEX,0.0,2026-06-04,77400.0,0.05,20,PE,BFO-OPT,BFO
288862469,1128369,SENSEX2660479700PE,SENSEX,0.0,2026-06-04,79700.0,0.05,20,PE,BFO-OPT,BFO
288863237,1128372,SENSEX2660471400PE,SENSEX,0.0,2026-06-04,71400.0,0.05,20,PE,BFO-OPT,BFO
288863493,1128373,SENSEX2660473700PE,SENSEX,0.0,2026-06-04,73700.0,0.05,20,PE,BFO-OPT,BFO
288864005,1128375,SENSEX2660478100CE,SENSEX,0.0,2026-06-04,78100.0,0.05,20,CE,BFO-OPT,BFO
288865797,1128382,SENSEX2660474400CE,SENSEX,0.0,2026-06-04,74400.0,0.05,20,CE,BFO-OPT,BFO
288866565,1128385,SENSEX2660476700CE,SENSEX,0.0,2026-06-04,76700.0,0.05,20,CE,BFO-OPT,BFO
288866821,1128386,SENSEX2660481400PE,SENSEX,0.0,2026-06-04,81400.0,0.05,20,PE,BFO-OPT,BFO
288867077,1128387,SENSEX2660483700PE,SENSEX,0.0,2026-06-04,83700.0,0.05,20,PE,BFO-OPT,BFO
288869893,1128398,SENSEX2660475000CE,SENSEX,0.0,2026-06-04,75000.0,0.05,20,CE,BFO-OPT,BFO
288870661,1128401,SENSEX2660471300CE,SENSEX,0.0,2026-06-04,71300.0,0.05,20,CE,BFO-OPT,BFO
288871429,1128404,SENSEX2660485000CE,SENSEX,0.0,2026-06-04,85000.0,0.05,20,CE,BFO-OPT,BFO
288872709,1128409,SENSEX2660481300CE,SENSEX,0.0,2026-06-04,81300.0,0.05,20,CE,BFO-OPT,BFO
288873221,1128411,SENSEX2660483600CE,SENSEX,0.0,2026-06-04,83600.0,0.05,20,CE,BFO-OPT,BFO
288876037,1128422,SENSEX2660479000PE,SENSEX,0.0,2026-06-04,79000.0,0.05,20,PE,BFO-OPT,BFO
288876293,1128423,SENSEX2660473000PE,SENSEX,0.0,2026-06-04,73000.0,0.05,20,PE,BFO-OPT,BFO
288876805,1128425,SENSEX2660475300PE,SENSEX,0.0,2026-06-04,75300.0,0.05,20,PE,BFO-OPT,BFO
288877061,1128426,SENSEX2660477600PE,SENSEX,0.0,2026-06-04,77600.0,0.05,20,PE,BFO-OPT,BFO
288877829,1128429,SENSEX2660471600PE,SENSEX,0.0,2026-06-04,71600.0,0.05,20,PE,BFO-OPT,BFO
288878085,1128430,SENSEX2660473900PE,SENSEX,0.0,2026-06-04,73900.0,0.05,20,PE,BFO-OPT,BFO
288878341,1128431,SENSEX2660476000CE,SENSEX,0.0,2026-06-04,76000.0,0.05,20,CE,BFO-OPT,BFO
288879109,1128434,SENSEX2660478300CE,SENSEX,0.0,2026-06-04,78300.0,0.05,20,CE,BFO-OPT,BFO
288879365,1128435,SENSEX2660483000PE,SENSEX,0.0,2026-06-04,83000.0,0.05,20,PE,BFO-OPT,BFO
288880645,1128440,SENSEX2660472300CE,SENSEX,0.0,2026-06-04,72300.0,0.05,20,CE,BFO-OPT,BFO
288880901,1128441,SENSEX2660474600CE,SENSEX,0.0,2026-06-04,74600.0,0.05,20,CE,BFO-OPT,BFO
288881413,1128443,SENSEX2660476900CE,SENSEX,0.0,2026-06-04,76900.0,0.05,20,CE,BFO-OPT,BFO
288882181,1128446,SENSEX2660481600PE,SENSEX,0.0,2026-06-04,81600.0,0.05,20,PE,BFO-OPT,BFO
288882693,1128448,SENSEX2660483900PE,SENSEX,0.0,2026-06-04,83900.0,0.05,20,PE,BFO-OPT,BFO
288884997,1128457,SENSEX2660484600CE,SENSEX,0.0,2026-06-04,84600.0,0.05,20,CE,BFO-OPT,BFO
288885509,1128459,SENSEX2660480900CE,SENSEX,0.0,2026-06-04,80900.0,0.05,20,CE,BFO-OPT,BFO
288887301,1128466,SENSEX2660476300PE,SENSEX,0.0,2026-06-04,76300.0,0.05,20,PE,BFO-OPT,BFO
288887557,1128467,SENSEX2660478600PE,SENSEX,0.0,2026-06-04,78600.0,0.05,20,PE,BFO-OPT,BFO
288888581,1128471,SENSEX2660472600PE,SENSEX,0.0,2026-06-04,72600.0,0.05,20,PE,BFO-OPT,BFO
288889093,1128473,SENSEX2660474900PE,SENSEX,0.0,2026-06-04,74900.0,0.05,20,PE,BFO-OPT,BFO
288890117,1128477,SENSEX2660481500CE,SENSEX,0.0,2026-06-04,81500.0,0.05,20,CE,BFO-OPT,BFO
288892165,1128485,SENSEX2660479200PE,SENSEX,0.0,2026-06-04,79200.0,0.05,20,PE,BFO-OPT,BFO
288893189,1128489,SENSEX2660473200PE,SENSEX,0.0,2026-06-04,73200.0,0.05,20,PE,BFO-OPT,BFO
288893701,1128491,SENSEX2660475500PE,SENSEX,0.0,2026-06-04,75500.0,0.05,20,PE,BFO-OPT,BFO
288894469,1128494,SENSEX2660476200CE,SENSEX,0.0,2026-06-04,76200.0,0.05,20,CE,BFO-OPT,BFO
288894725,1128495,SENSEX2660478500CE,SENSEX,0.0,2026-06-04,78500.0,0.05,20,CE,BFO-OPT,BFO
288895237,1128497,SENSEX2660483200PE,SENSEX,0.0,2026-06-04,83200.0,0.05,20,PE,BFO-OPT,BFO
288896261,1128501,SENSEX2660472500CE,SENSEX,0.0,2026-06-04,72500.0,0.05,20,CE,BFO-OPT,BFO
288896517,1128502,SENSEX2660474800CE,SENSEX,0.0,2026-06-04,74800.0,0.05,20,CE,BFO-OPT,BFO
288897541,1128506,SENSEX2660481800PE,SENSEX,0.0,2026-06-04,81800.0,0.05,20,PE,BFO-OPT,BFO
288899077,1128512,SENSEX2660482500CE,SENSEX,0.0,2026-06-04,82500.0,0.05,20,CE,BFO-OPT,BFO
288899333,1128513,SENSEX2660484800CE,SENSEX,0.0,2026-06-04,84800.0,0.05,20,CE,BFO-OPT,BFO
288902149,1128524,SENSEX2660474200PE,SENSEX,0.0,2026-06-04,74200.0,0.05,20,PE,BFO-OPT,BFO
288902405,1128525,SENSEX2660476500PE,SENSEX,0.0,2026-06-04,76500.0,0.05,20,PE,BFO-OPT,BFO
288903685,1128530,SENSEX2660478800PE,SENSEX,0.0,2026-06-04,78800.0,0.05,20,PE,BFO-OPT,BFO
288904709,1128534,SENSEX2660472800PE,SENSEX,0.0,2026-06-04,72800.0,0.05,20,PE,BFO-OPT,BFO
288904965,1128535,SENSEX2660483100CE,SENSEX,0.0,2026-06-04,83100.0,0.05,20,CE,BFO-OPT,BFO
288907013,1128543,SENSEX2660482800PE,SENSEX,0.0,2026-06-04,82800.0,0.05,20,PE,BFO-OPT,BFO
288909573,1128553,SENSEX2660471100PE,SENSEX,0.0,2026-06-04,71100.0,0.05,20,PE,BFO-OPT,BFO
288910853,1128558,SENSEX2660474100CE,SENSEX,0.0,2026-06-04,74100.0,0.05,20,CE,BFO-OPT,BFO
288911109,1128559,SENSEX2660476400CE,SENSEX,0.0,2026-06-04,76400.0,0.05,20,CE,BFO-OPT,BFO
288911365,1128560,SENSEX2660478700CE,SENSEX,0.0,2026-06-04,78700.0,0.05,20,CE,BFO-OPT,BFO
288911621,1128561,SENSEX2660481100PE,SENSEX,0.0,2026-06-04,81100.0,0.05,20,PE,BFO-OPT,BFO
288911877,1128562,SENSEX2660483400PE,SENSEX,0.0,2026-06-04,83400.0,0.05,20,PE,BFO-OPT,BFO
288913157,1128567,SENSEX2660472700CE,SENSEX,0.0,2026-06-04,72700.0,0.05,20,CE,BFO-OPT,BFO
288913669,1128569,SENSEX2660484100CE,SENSEX,0.0,2026-06-04,84100.0,0.05,20,CE,BFO-OPT,BFO
288915205,1128575,SENSEX2660480400CE,SENSEX,0.0,2026-06-04,80400.0,0.05,20,CE,BFO-OPT,BFO
288915461,1128576,SENSEX2660482700CE,SENSEX,0.0,2026-06-04,82700.0,0.05,20,CE,BFO-OPT,BFO
288916741,1128581,SENSEX2660478100PE,SENSEX,0.0,2026-06-04,78100.0,0.05,20,PE,BFO-OPT,BFO
288918533,1128588,SENSEX2660472100PE,SENSEX,0.0,2026-06-04,72100.0,0.05,20,PE,BFO-OPT,BFO
288918789,1128589,SENSEX2660474400PE,SENSEX,0.0,2026-06-04,74400.0,0.05,20,PE,BFO-OPT,BFO
288919045,1128590,SENSEX2660476700PE,SENSEX,0.0,2026-06-04,76700.0,0.05,20,PE,BFO-OPT,BFO
288920069,1128594,SENSEX2660481000CE,SENSEX,0.0,2026-06-04,81000.0,0.05,20,CE,BFO-OPT,BFO
288920581,1128596,SENSEX2660484400PE,SENSEX,0.0,2026-06-04,84400.0,0.05,20,PE,BFO-OPT,BFO
288921093,1128598,SENSEX2660480700PE,SENSEX,0.0,2026-06-04,80700.0,0.05,20,PE,BFO-OPT,BFO
288923909,1128609,SENSEX2660478000CE,SENSEX,0.0,2026-06-04,78000.0,0.05,20,CE,BFO-OPT,BFO
288924677,1128612,SENSEX2660485000PE,SENSEX,0.0,2026-06-04,85000.0,0.05,20,PE,BFO-OPT,BFO
288924933,1128613,SENSEX2660472000CE,SENSEX,0.0,2026-06-04,72000.0,0.05,20,CE,BFO-OPT,BFO
288925189,1128614,SENSEX2660474300CE,SENSEX,0.0,2026-06-04,74300.0,0.05,20,CE,BFO-OPT,BFO
288925445,1128615,SENSEX2660476600CE,SENSEX,0.0,2026-06-04,76600.0,0.05,20,CE,BFO-OPT,BFO
288925957,1128617,SENSEX2660478900CE,SENSEX,0.0,2026-06-04,78900.0,0.05,20,CE,BFO-OPT,BFO
288926981,1128621,SENSEX2660481300PE,SENSEX,0.0,2026-06-04,81300.0,0.05,20,PE,BFO-OPT,BFO
288927493,1128623,SENSEX2660472900CE,SENSEX,0.0,2026-06-04,72900.0,0.05,20,CE,BFO-OPT,BFO
288928005,1128625,SENSEX2660482000CE,SENSEX,0.0,2026-06-04,82000.0,0.05,20,CE,BFO-OPT,BFO
288928261,1128626,SENSEX2660484300CE,SENSEX,0.0,2026-06-04,84300.0,0.05,20,CE,BFO-OPT,BFO
288929029,1128629,SENSEX2660480600CE,SENSEX,0.0,2026-06-04,80600.0,0.05,20,CE,BFO-OPT,BFO
288930309,1128634,SENSEX2660482900CE,SENSEX,0.0,2026-06-04,82900.0,0.05,20,CE,BFO-OPT,BFO
288932101,1128641,SENSEX2660476000PE,SENSEX,0.0,2026-06-04,76000.0,0.05,20,PE,BFO-OPT,BFO
288932357,1128642,SENSEX2660478300PE,SENSEX,0.0,2026-06-04,78300.0,0.05,20,PE,BFO-OPT,BFO
288932869,1128644,SENSEX2660472300PE,SENSEX,0.0,2026-06-04,72300.0,0.05,20,PE,BFO-OPT,BFO
288933381,1128646,SENSEX2660474600PE,SENSEX,0.0,2026-06-04,74600.0,0.05,20,PE,BFO-OPT,BFO
288933637,1128647,SENSEX2660476900PE,SENSEX,0.0,2026-06-04,76900.0,0.05,20,PE,BFO-OPT,BFO
288934405,1128650,SENSEX2660482300PE,SENSEX,0.0,2026-06-04,82300.0,0.05,20,PE,BFO-OPT,BFO
288934917,1128652,SENSEX2660484600PE,SENSEX,0.0,2026-06-04,84600.0,0.05,20,PE,BFO-OPT,BFO
288935685,1128655,SENSEX2660480900PE,SENSEX,0.0,2026-06-04,80900.0,0.05,20,PE,BFO-OPT,BFO
288939013,1128668,SENSEX2660478200CE,SENSEX,0.0,2026-06-04,78200.0,0.05,20,CE,BFO-OPT,BFO
288940037,1128672,SENSEX2660472200CE,SENSEX,0.0,2026-06-04,72200.0,0.05,20,CE,BFO-OPT,BFO
288940293,1128673,SENSEX2660474500CE,SENSEX,0.0,2026-06-04,74500.0,0.05,20,CE,BFO-OPT,BFO
288940549,1128674,SENSEX2660476800CE,SENSEX,0.0,2026-06-04,76800.0,0.05,20,CE,BFO-OPT,BFO
288941573,1128678,SENSEX2660482200CE,SENSEX,0.0,2026-06-04,82200.0,0.05,20,CE,BFO-OPT,BFO
288942085,1128680,SENSEX2660484500CE,SENSEX,0.0,2026-06-04,84500.0,0.05,20,CE,BFO-OPT,BFO
288943109,1128684,SENSEX2660480800CE,SENSEX,0.0,2026-06-04,80800.0,0.05,20,CE,BFO-OPT,BFO
288945157,1128692,SENSEX2660476200PE,SENSEX,0.0,2026-06-04,76200.0,0.05,20,PE,BFO-OPT,BFO
288945413,1128693,SENSEX2660478500PE,SENSEX,0.0,2026-06-04,78500.0,0.05,20,PE,BFO-OPT,BFO
288946181,1128696,SENSEX2660472500PE,SENSEX,0.0,2026-06-04,72500.0,0.05,20,PE,BFO-OPT,BFO
288946437,1128697,SENSEX2660474800PE,SENSEX,0.0,2026-06-04,74800.0,0.05,20,PE,BFO-OPT,BFO
288948741,1128706,SENSEX2660480200PE,SENSEX,0.0,2026-06-04,80200.0,0.05,20,PE,BFO-OPT,BFO
288948997,1128707,SENSEX2660482500PE,SENSEX,0.0,2026-06-04,82500.0,0.05,20,PE,BFO-OPT,BFO
288949253,1128708,SENSEX2660484800PE,SENSEX,0.0,2026-06-04,84800.0,0.05,20,PE,BFO-OPT,BFO
288952069,1128719,SENSEX2660476100CE,SENSEX,0.0,2026-06-04,76100.0,0.05,20,CE,BFO-OPT,BFO
288952837,1128722,SENSEX2660478400CE,SENSEX,0.0,2026-06-04,78400.0,0.05,20,CE,BFO-OPT,BFO
288953861,1128726,SENSEX2660472400CE,SENSEX,0.0,2026-06-04,72400.0,0.05,20,CE,BFO-OPT,BFO
288954117,1128727,SENSEX2660474700CE,SENSEX,0.0,2026-06-04,74700.0,0.05,20,CE,BFO-OPT,BFO
288955909,1128734,SENSEX2660480100CE,SENSEX,0.0,2026-06-04,80100.0,0.05,20,CE,BFO-OPT,BFO
288956421,1128736,SENSEX2660482400CE,SENSEX,0.0,2026-06-04,82400.0,0.05,20,CE,BFO-OPT,BFO
288956677,1128737,SENSEX2660484700CE,SENSEX,0.0,2026-06-04,84700.0,0.05,20,CE,BFO-OPT,BFO
288958469,1128744,SENSEX2660474100PE,SENSEX,0.0,2026-06-04,74100.0,0.05,20,PE,BFO-OPT,BFO
288958981,1128746,SENSEX2660476400PE,SENSEX,0.0,2026-06-04,76400.0,0.05,20,PE,BFO-OPT,BFO
288959237,1128747,SENSEX2660478700PE,SENSEX,0.0,2026-06-04,78700.0,0.05,20,PE,BFO-OPT,BFO
288961029,1128754,SENSEX2660472700PE,SENSEX,0.0,2026-06-04,72700.0,0.05,20,PE,BFO-OPT,BFO
288961797,1128757,SENSEX2660484100PE,SENSEX,0.0,2026-06-04,84100.0,0.05,20,PE,BFO-OPT,BFO
288963077,1128762,SENSEX2660480400PE,SENSEX,0.0,2026-06-04,80400.0,0.05,20,PE,BFO-OPT,BFO
288963333,1128763,SENSEX2660482700PE,SENSEX,0.0,2026-06-04,82700.0,0.05,20,PE,BFO-OPT,BFO
288966917,1128777,SENSEX2660474000CE,SENSEX,0.0,2026-06-04,74000.0,0.05,20,CE,BFO-OPT,BFO
288967173,1128778,SENSEX2660476300CE,SENSEX,0.0,2026-06-04,76300.0,0.05,20,CE,BFO-OPT,BFO
288967429,1128779,SENSEX2660478600CE,SENSEX,0.0,2026-06-04,78600.0,0.05,20,CE,BFO-OPT,BFO
288967941,1128781,SENSEX2660472600CE,SENSEX,0.0,2026-06-04,72600.0,0.05,20,CE,BFO-OPT,BFO
288968197,1128782,SENSEX2660474900CE,SENSEX,0.0,2026-06-04,74900.0,0.05,20,CE,BFO-OPT,BFO
288969221,1128786,SENSEX2660484000CE,SENSEX,0.0,2026-06-04,84000.0,0.05,20,CE,BFO-OPT,BFO
288970501,1128791,SENSEX2660480300CE,SENSEX,0.0,2026-06-04,80300.0,0.05,20,CE,BFO-OPT,BFO
288971013,1128793,SENSEX2660482600CE,SENSEX,0.0,2026-06-04,82600.0,0.05,20,CE,BFO-OPT,BFO
288971269,1128794,SENSEX2660484900CE,SENSEX,0.0,2026-06-04,84900.0,0.05,20,CE,BFO-OPT,BFO
288972805,1128800,SENSEX2660478000PE,SENSEX,0.0,2026-06-04,78000.0,0.05,20,PE,BFO-OPT,BFO
288973573,1128803,SENSEX2660472000PE,SENSEX,0.0,2026-06-04,72000.0,0.05,20,PE,BFO-OPT,BFO
288973829,1128804,SENSEX2660474300PE,SENSEX,0.0,2026-06-04,74300.0,0.05,20,PE,BFO-OPT,BFO
288974341,1128806,SENSEX2660476600PE,SENSEX,0.0,2026-06-04,76600.0,0.05,20,PE,BFO-OPT,BFO
288974597,1128807,SENSEX2660478900PE,SENSEX,0.0,2026-06-04,78900.0,0.05,20,PE,BFO-OPT,BFO
289069573,1129178,SENSEX2660485200PE,SENSEX,0.0,2026-06-04,85200.0,0.05,20,PE,BFO-OPT,BFO
289083141,1129231,SENSEX2660485100CE,SENSEX,0.0,2026-06-04,85100.0,0.05,20,CE,BFO-OPT,BFO
289102341,1129306,SENSEX2660485300CE,SENSEX,0.0,2026-06-04,85300.0,0.05,20,CE,BFO-OPT,BFO
289137669,1129444,SENSEX2660485100PE,SENSEX,0.0,2026-06-04,85100.0,0.05,20,PE,BFO-OPT,BFO
289161477,1129537,SENSEX2660485300PE,SENSEX,0.0,2026-06-04,85300.0,0.05,20,PE,BFO-OPT,BFO
289171973,1129578,SENSEX2660485200CE,SENSEX,0.0,2026-06-04,85200.0,0.05,20,CE,BFO-OPT,BFO
289817349,1132099,SENSEX2660470800PE,SENSEX,0.0,2026-06-04,70800.0,0.05,20,PE,BFO-OPT,BFO
289925637,1132522,SENSEX2660470700CE,SENSEX,0.0,2026-06-04,70700.0,0.05,20,CE,BFO-OPT,BFO
289937669,1132569,SENSEX2660470900CE,SENSEX,0.0,2026-06-04,70900.0,0.05,20,CE,BFO-OPT,BFO
289965829,1132679,SENSEX2660470700PE,SENSEX,0.0,2026-06-04,70700.0,0.05,20,PE,BFO-OPT,BFO
289981189,1132739,SENSEX2660470900PE,SENSEX,0.0,2026-06-04,70900.0,0.05,20,PE,BFO-OPT,BFO
289985797,1132757,SENSEX2660470800CE,SENSEX,0.0,2026-06-04,70800.0,0.05,20,CE,BFO-OPT,BFO
289802501,1132041,SENSEX2661181400CE,SENSEX,0.0,2026-06-11,81400.0,0.05,20,CE,BFO-OPT,BFO
289802757,1132042,SENSEX2661183700CE,SENSEX,0.0,2026-06-11,83700.0,0.05,20,CE,BFO-OPT,BFO
289806597,1132057,SENSEX2661179100PE,SENSEX,0.0,2026-06-11,79100.0,0.05,20,PE,BFO-OPT,BFO
289807877,1132062,SENSEX2661173100PE,SENSEX,0.0,2026-06-11,73100.0,0.05,20,PE,BFO-OPT,BFO
289808389,1132064,SENSEX2661175400PE,SENSEX,0.0,2026-06-11,75400.0,0.05,20,PE,BFO-OPT,BFO
289808645,1132065,SENSEX2661177700PE,SENSEX,0.0,2026-06-11,77700.0,0.05,20,PE,BFO-OPT,BFO
289809669,1132069,SENSEX2661171700PE,SENSEX,0.0,2026-06-11,71700.0,0.05,20,PE,BFO-OPT,BFO
289810181,1132071,SENSEX2661183100PE,SENSEX,0.0,2026-06-11,83100.0,0.05,20,PE,BFO-OPT,BFO
289811461,1132076,SENSEX2661181700PE,SENSEX,0.0,2026-06-11,81700.0,0.05,20,PE,BFO-OPT,BFO
289813765,1132085,SENSEX2661179000CE,SENSEX,0.0,2026-06-11,79000.0,0.05,20,CE,BFO-OPT,BFO
289815301,1132091,SENSEX2661173000CE,SENSEX,0.0,2026-06-11,73000.0,0.05,20,CE,BFO-OPT,BFO
289815557,1132092,SENSEX2661175300CE,SENSEX,0.0,2026-06-11,75300.0,0.05,20,CE,BFO-OPT,BFO
289815813,1132093,SENSEX2661177600CE,SENSEX,0.0,2026-06-11,77600.0,0.05,20,CE,BFO-OPT,BFO
289816069,1132094,SENSEX2661171600CE,SENSEX,0.0,2026-06-11,71600.0,0.05,20,CE,BFO-OPT,BFO
289816837,1132097,SENSEX2661173900CE,SENSEX,0.0,2026-06-11,73900.0,0.05,20,CE,BFO-OPT,BFO
289817093,1132098,SENSEX2661183000CE,SENSEX,0.0,2026-06-11,83000.0,0.05,20,CE,BFO-OPT,BFO
289819141,1132106,SENSEX2661181600CE,SENSEX,0.0,2026-06-11,81600.0,0.05,20,CE,BFO-OPT,BFO
289820677,1132112,SENSEX2661177000PE,SENSEX,0.0,2026-06-11,77000.0,0.05,20,PE,BFO-OPT,BFO
289821189,1132114,SENSEX2661179300PE,SENSEX,0.0,2026-06-11,79300.0,0.05,20,PE,BFO-OPT,BFO
289822469,1132119,SENSEX2661171000PE,SENSEX,0.0,2026-06-11,71000.0,0.05,20,PE,BFO-OPT,BFO
289822725,1132120,SENSEX2661173300PE,SENSEX,0.0,2026-06-11,73300.0,0.05,20,PE,BFO-OPT,BFO
289822981,1132121,SENSEX2661175600PE,SENSEX,0.0,2026-06-11,75600.0,0.05,20,PE,BFO-OPT,BFO
289823749,1132124,SENSEX2661177900PE,SENSEX,0.0,2026-06-11,77900.0,0.05,20,PE,BFO-OPT,BFO
289824005,1132125,SENSEX2661171900PE,SENSEX,0.0,2026-06-11,71900.0,0.05,20,PE,BFO-OPT,BFO
289824517,1132127,SENSEX2661178600CE,SENSEX,0.0,2026-06-11,78600.0,0.05,20,CE,BFO-OPT,BFO
289825029,1132129,SENSEX2661181000PE,SENSEX,0.0,2026-06-11,81000.0,0.05,20,PE,BFO-OPT,BFO
289825285,1132130,SENSEX2661183300PE,SENSEX,0.0,2026-06-11,83300.0,0.05,20,PE,BFO-OPT,BFO
289825797,1132132,SENSEX2661174900CE,SENSEX,0.0,2026-06-11,74900.0,0.05,20,CE,BFO-OPT,BFO
289826565,1132135,SENSEX2661181900PE,SENSEX,0.0,2026-06-11,81900.0,0.05,20,PE,BFO-OPT,BFO
289829125,1132145,SENSEX2661179200CE,SENSEX,0.0,2026-06-11,79200.0,0.05,20,CE,BFO-OPT,BFO
289830149,1132149,SENSEX2661173200CE,SENSEX,0.0,2026-06-11,73200.0,0.05,20,CE,BFO-OPT,BFO
289830405,1132150,SENSEX2661175500CE,SENSEX,0.0,2026-06-11,75500.0,0.05,20,CE,BFO-OPT,BFO
289830661,1132151,SENSEX2661178900PE,SENSEX,0.0,2026-06-11,78900.0,0.05,20,PE,BFO-OPT,BFO
289831941,1132156,SENSEX2661171800CE,SENSEX,0.0,2026-06-11,71800.0,0.05,20,CE,BFO-OPT,BFO
289832453,1132158,SENSEX2661183200CE,SENSEX,0.0,2026-06-11,83200.0,0.05,20,CE,BFO-OPT,BFO
289833477,1132162,SENSEX2661181800CE,SENSEX,0.0,2026-06-11,81800.0,0.05,20,CE,BFO-OPT,BFO
289833733,1132163,SENSEX2661177200PE,SENSEX,0.0,2026-06-11,77200.0,0.05,20,PE,BFO-OPT,BFO
289833989,1132164,SENSEX2661179500PE,SENSEX,0.0,2026-06-11,79500.0,0.05,20,PE,BFO-OPT,BFO
289834501,1132166,SENSEX2661171200PE,SENSEX,0.0,2026-06-11,71200.0,0.05,20,PE,BFO-OPT,BFO
289834757,1132167,SENSEX2661173500PE,SENSEX,0.0,2026-06-11,73500.0,0.05,20,PE,BFO-OPT,BFO
289835269,1132169,SENSEX2661175800PE,SENSEX,0.0,2026-06-11,75800.0,0.05,20,PE,BFO-OPT,BFO
289835781,1132171,SENSEX2661176500CE,SENSEX,0.0,2026-06-11,76500.0,0.05,20,CE,BFO-OPT,BFO
289836805,1132175,SENSEX2661178800CE,SENSEX,0.0,2026-06-11,78800.0,0.05,20,CE,BFO-OPT,BFO
289838597,1132182,SENSEX2661181200PE,SENSEX,0.0,2026-06-11,81200.0,0.05,20,PE,BFO-OPT,BFO
289839109,1132184,SENSEX2661183500PE,SENSEX,0.0,2026-06-11,83500.0,0.05,20,PE,BFO-OPT,BFO
289839621,1132186,SENSEX2661172800CE,SENSEX,0.0,2026-06-11,72800.0,0.05,20,CE,BFO-OPT,BFO
289840133,1132188,SENSEX2661177100CE,SENSEX,0.0,2026-06-11,77100.0,0.05,20,CE,BFO-OPT,BFO
289840901,1132191,SENSEX2661171100CE,SENSEX,0.0,2026-06-11,71100.0,0.05,20,CE,BFO-OPT,BFO
